,headline,url,date
224,Ocasio-Cortez says growing cauliflower in community gardens is 'colonial',/politics/ocasio-cortez-growing-cauliflower-colonial,Rep. Alexandria Ocasio-Cortez said Sunday that growing cauliflower in community gardens is part of the “colonial” attitudes that her Green New Deal will stamp out.
225,Joe Biden tells young activists he started push to tackle climate change in 1987,/politics/joe-biden-climate-change-activists,"In a newly posted video, Joe Biden can be seen telling a young activist he ""started this whole thing"" in response to a question about climate change activism."
226,Katie Tahuahua: Battling climate change does not empower women around the world -- electricity does,/opinion/katie-tahuahua-energy-freedom,Energy offers more than light and warmth to women in need. It offers freedom.
227,Inslee unveils $9 trillion plan to battle climate change,/politics/jay-inslee-plan-9-trillion-to-battle-climate-change,Democratic presidential candidate Jay Inslee on Thursday unveiled a wide-ranging plan he says would combat climate change by shifting the U.S. from dependence on fossil fuels to renewable energy.
228,Bill Nye's fiery message on climate change captures attention,https://video.foxnews.com/v/6037338956001/,Martha MacCallum and Jesse Watters react climate change and Bill Nye during this week's 'Wednesdays with Watters' segment.
229,"Biden defends his climate record after Ocasio-Cortez criticism, tells critics to ‘calm down’",/politics/biden-defends-his-climate-record-after-ocasio-cortez-criticism-tells-critics-to-calm-down,Joe Biden is pushing back against criticism by Rep. Alexandria Ocasio-Cortez that he’s “middle of the road” when it comes to tackling climate change.
230,Limbaugh to AOC: 'You wouldn’t know funny if it bit you' on the nose,/politics/rush-limbaugh-ocasio-cortez-climate-change,"Conservative radio talk show host Rush Limbaugh blasted Rep. Alexandria Ocasio-Cortez, D-N.Y., Monday saying she wasn’t joking about the world having 12 years left because of climate change and that she in fact had the problem with humor."
231,Jesse Watters: Dems talk up 'global warming hysteria' because it 'makes them feel like they are saving the world',/politics/jesse-watters-dems-global-warming-bill-nye,"Fox News' Jesse Watters went after the Democratic Party on climate change and global warming Monday saying they use the issue because they feel guilty for ""the success of capitalism."""
232,Justin Haskins: Green New Deal backers attack Biden – say he’s not extreme enough,/opinion/justin-haskins-green-new-deal-backers-attack-biden-say-hes-not-extreme-enough,"Can former Vice President Joe Biden thrive in a Democratic Party that treats predictions of climate change catastrophe as religious doctrine? Not if Rep. Alexandria Ocasio-Cortez, D-N.Y., and Sen. Bernie Sanders, I-Vt., have it their way."
233,Joe Bastardi: Green New Deal is a recipe for economic disaster that would hurt every American,/opinion/joe-bastardi-green-new-deal-is-a-recipe-for-economic-disaster-that-would-hurt-every-american,The Green New Deal is based on fantasy and would bankrupt our nation and tax the American people at impossible levels -- all for minimal benefit on climate change.
234,"Ocasio-Cortez assails Biden's 'middle ground' climate change plan, says it's 'dealbreaker'",/politics/ocasio-cortez-assails-bidens-middle-ground-climate-change-plan-says-its-dealbreaker,"Rep. Alexandria Ocasio-Cortez slammed former Vice President Joe Biden’s “middle ground” climate change plan that is yet to be released, saying it’s a “dealbreaker” for the progressives."
235,NBC reporter scolded on air after comparing UN climate change report to alien invasion,/entertainment/msnbc-climate-change-alien-invasion,An NBC News reporter raised eyebrows and prompted pushback from an MSNBC host after suggesting that climate change is like an alien invasion that is visible to everyone.
236,Gutfeld on Beto's $5 trillion plan to save the Earth,/opinion/gutfeld-on-betos-5-trillion-plan-to-save-the-earth,Democratic presidential candidate Beto O'Rourke wants to spend $5 trillion to fight climate change. Why?
237,Watters on Beto's climate plan: He's a 'scam artist' who feels guilty about America's economic success,/politics/watters-on-betos-climate-plan-hes-a-scam-artist-who-feels-guilty-about-americas-economic-success,"""The Five"" host Jesse Watters had some tough words for 2020 hopeful Beto O'Rourke after the former Texas representative proposed a $5 trillion climate change plan alongside the claim that the United States only had 10 years left to address the issue."
238,Mandy Gunasekara: Democrats should back Trump's move to pull out of the failed Paris climate accord,/opinion/trump-paris-climate-accord-democrats,Democrats who truly wish to address climate and create jobs should spend more time working with the Trump administration.
239,"California Gov. Newsom facing new pressure from environmental groups to block drilling, fracking",/politics/california-gov-newsom-facing-new-pressure-from-environmental-groups-to-block-drilling-fracking,In the next few weeks California Gov. Gavin Newsom is slated to announce his administration’s energy policy strategy – and many environmental groups in the state are hoping it will include plans to end oil and gas drilling in the nation’s most populous state and phase out all fossil fuel extraction.
240,Tomi Lahren: California is the Golden State of Homelessness and climate change activists just don't get it,/opinion/tomi-lahren-california-homeless-climate-change-activists,"Climate change activists pulled an Earth Day stunt at Universal Studios, but how did their act of protest help the environment?"
241,Alec Baldwin calls for action on climate change at UN event,/entertainment/alec-baldwin-is-passionate-about-preserving-the-planet,Actor Alec Baldwin said Tuesday that his passion about preserving the planet for future generations was sparked by meeting indigenous people who are guardians of their lands at the 2015 Paris conference that adopted the landmark agreement to tackle global warming.
242,CBS resurfaces 1970 'Act or Die' alarmist climate change clip on Earth Day,/entertainment/cbs-climate-change-earth-day-gayle-king,"Little has changed over at CBS, with the network trawling out an old alarmist global warming footage urging people to “act or die” on this year’s Earth Day while endorsing punitive fees on motorists today."
243,"Joe Bastardi: Hurricanes happen, whether they are politically exploited by climate change activists or not",/opinion/joe-bastardi-hurricanes-happen-whether-they-are-politically-exploited-by-climate-change-activists-or-not,"The hurricane pre-season hysteria is ramping up again, as predictable as the melting snow."
244,Protesters climb Universal Studios globe in California demanding NBC take climate-change action,/us/activists-universal-studios-globe-california-climate-change,"Climate-change activists took over the Universal Studios globe in California on Monday, claiming they were super-gluing themselves to the iconic sphere and demanding action from NBCUniversal."
245,Climate change protesters announce shift to political negotiations after week-long demonstrations in London,/world/climate-change-protesters-announce-shift-to-political-negotiations-after-week-long-demonstrations-in-london,The protesters who glued themselves to trains and stopped traffic for days in London are having a change of heart and have announced that they plan to shift towards political activism moving forward.
246,AOC narrates video from future in which her 'Green New Deal' saves US from environmental catastrophe,/politics/aoc-narrates-video-from-future-in-which-her-green-new-deal-saves-us-from-environmental-catastrophe,"In a video released on Wednesday, Rep. Alexandria Ocasio-Cortez, D-N.Y., told a ""story from the future"" in which her ""Green New Deal"" transformed the American economy and rescued the United States from the dire threat of climate change."
247,"Climate change protesters bring London to halt, demonstrator glues himself to subway train, 300 arrested in 2 days",/world/climate-change-protest-london-glue-dlr-train,"London has been brought to the halt after militant climate change protesters cause havoc for a third day in a row, climbing and gluing themselves on subway trains, causing road closures and other disruption, leading to an arrest of nearly 300 people in the past 48 hours."
248,"Ed Rendell: The specifics of the 'Green New Deal' don't make sense, costs too much",https://video.foxnews.com/v/6025682061001/,Former Pennsylvania Gov. Ed Rendell says the aspirational aspects of the 'Green New Deal' are OK.
249,"John Kerry clashes with Rep. Thomas Massie on his college degree, climate change: ‘Are you serious?’",/politics/john-kerry-thomas-massie-climate-change,"Former Secretary of State John Kerry clashed with Rep. Thomas Massie, R-Ky., on Tuesday."
250,"AOC's linkage of climate change and border situation 'ridiculous,' Crenshaw says",/politics/aocs-linkage-of-climate-change-and-border-situation-ridiculous-crenshaw-says,"While discussing the border crisis on “Your World” on Wednesday, Rep. Dan Crenshaw, R-Texas, ripped fellow freshman lawmaker Alexandria Ocasio-Cortez, D-N.Y., for saying climate change is responsible for troubling conditions at the nation's southern border."
251,Democrats go further left with their latest policy proposals and comments,https://video.foxnews.com/v/6024900268001/,Bernie Sanders proposes 'Medicare-for-all' and Alexandria Ocasio-Cortez says that the U.S. will have 'blood on their hands' if they don't act on climate change; reaction and analysis on 'The Five.'
252,Is 'toxic masculinity' melting the polar ice caps? Mark Steyn has his doubts,/science/toxic-masculinity-melting-polar-ice-caps-mark-steyn-doubts,"Conservative commentator Mark Steyn and ""Tucker Carlson Tonight"" host Tucker Carlson discussed toxic masculinity's impact on climate change."
253,"Ocasio-Cortez likens GOP to 'Exorcist' girl, accuses border agents of drugging kids in marathon Instagram session",/politics/ocasio-cortez-likens-gop-to-exorcist-girl,"Rep. Alexandria Ocasio-Cortez, D.N.Y., unleashed on her Republican opponents during a marathon Instagram Live session on Wednesday night."
254,"Global warming bringing  you down? Washington state college offers course on 'eco-anxiety,' ‘climate grief’",/us/global-warming-bringing-you-down-washington-state-offers-course-on-eco-anxiety-climate-grief,"News headlines sound alarms with fears about survival, destruction of the planet and the end of humans. It’s all apparently too much for some to cope with, which is the reasoning behind a first of its kind class at the University of Washington Bothell."
255,"Joe Bastardi: Climate change agenda is being driven by hysteria, not facts",/opinion/joe-bastardi-climate-change-agenda-is-being-driven-by-hysteria-not-facts,"In this age of political hysteria, we must all educate ourselves on the facts – the actual science. Unfortunately, there seems to be a total lack of awareness about important issues that scientists like myself are concerned about."
256,2020 hopeful Gov. Jay Inslee challenges President Trump to release tax returns,/politics/2020-hopeful-gov-jay-inslee-challenges-president-trump-to-release-tax-returns,"After releasing 12 years of tax returns on his campaign website, Washington governor and 2020 presidential candidate Jay Inslee urged President Trump to do the same during an appearance on FOX & Friends."
257,UN report:  Extreme weather hit 62 million people in 2018,/us/un-report-extreme-weather-hit-62-million-people-in-2018,"The United Nations' weather agency says extreme weather last year hit 62 million people worldwide and forced 2 million people to relocate, as man-made climate change worsened."
258,Sen. Lamar Alexander: Green New Deal would cost trillions annually – here's a better idea,/opinion/sen-lamar-alexander-green-new-deal-would-cost-trillions-annually-heres-a-better-idea,I believe climate change is real. I believe that human emissions of greenhouse gases are a major cause of climate change.
259,Ocasio-Cortez blasts GOP's upcoming ‘bluff-vote’ on Green New Deal,/politics/ocasio-cortez-blasts-upcoming-bluff-vote-on-green-new-deal,"U.S. Rep. Alexandria Ocasio-Cortez, D-N.Y., blasted congressional Republicans on Saturday for seeking a “bluff” vote on her proposed Green New Deal -- a move that other Democrats have also derided as a political stunt."
260,"Ocasio-Cortez, in sick burn, compares Trump to ‘nematode’",/politics/ocasio-cortez-trump-nematode,"Freshman Rep. Alexandria Ocasio-Cortez, D-N.Y., compared President Trump to a worm during an interview on “Late Night with Seth Meyers” on Thursday -- but you'd need your dictionary to know that."
261,Climate change is real but the Green New Deal isn't the solution,/opinion/climate-change-is-real-but-the-green-new-deal-isnt-the-solution,The Green New Deal is a pipe dream. But climate change is real and industrial activity around the globe is contributing to it. Any real progress in addressing it will depend on a realistic agenda built on pushing better technologies around the world.
262,"Bill de Blasio, pitching $10B climate change plan, blames global warming for Hurricane Sandy",/politics/de-blasio-pitching-10b-climate-change-plan-blames-global-warming-for-hurricane-sandy,"In a video posted to social media on Monday, New York City Mayor Bill de Blasio again directly blamed climate change for 2012's deady Hurricane Sandy, despite lacking evidence or scientific support, and touted his plan to spend $10 billion to ""protect Lower Manhattan"" against future storms."
263,'Birth Strike' activist defends decision not to have kids because of climate change,https://video.foxnews.com/v/6014859371001/,'Birth Strike' founder says she's too afraid to have children because of the imminent collapse of civilization due to climate change.
264,Al Gore says climate change can ‘bring about the end of civilization’ during talk in Atlanta: report,/politics/al-gore-says-climate-change-can-bring-about-the-end-of-civilization-during-talk-in-atlanta-report,"Former Vice President Al Gore turned up the rhetorical heat during a conference in Atlanta on Thursday, where he warned that climate change could bring about the end of civilization."
265,"If we ignore costs of climate regulation on average Americans, we risk a catastrophe",/opinion/if-we-ignore-costs-of-climate-regulation-on-average-americans-we-risk-a-catastrophe,The world’s foremost expert on the harm of climate change is telling us that the world’s over-aggressive goals are so catastrophic that they are worse than doing nothing at all.
266,'Birth Strike' founder argues future 'too frightening' for her to have children due to climate change,/science/birth-strike-founder-argues-future-too-frightening-for-her-to-have-children-climate-change,"Climate change could trigger a “civilization breakdown,” a founder of the so-called “Birth Strike” movement warned on Tuesday night -- saying she's so afraid that she won't have kids."
267,Are some people too scared to have children because of climate change?,https://video.foxnews.com/v/6013257700001/,Birth Strike founder Blythe Pepino explains the concerns behind the movement on 'Tucker Carlson Tonight.'
268,DNC communications director: The Green New Deal is a resolution that says climate change is real,https://video.foxnews.com/v/6010700285001/,Xochitl Hinojosa says that the Green New Deal is a document that wants to resolve climate change and create good paying jobs.
269,Climate expert invites Cortez to debate,https://video.foxnews.com/v/6010130276001/,Climate statistician Dr. Caleb Rossiter explains why he takes aim at far left climate policy.
270,A new report estimates the Green New Deal would cost $93 trillion,https://video.foxnews.com/v/6009408601001/,It's the deal that'll make you keel.
271,President Trump mocks the Green New Deal while speaking at CPAC,https://video.foxnews.com/v/6009338842001/,Trump says the Green New Deal is something Democrats should be promoting.
272,Former coal lobbyist Andrew Wheeler confirmed as new EPA administrator,/politics/former-coal-lobbyist-andrew-wheeler-confirmed-as-new-epa-administrator,"The Senate on Thursday confirmed former coal industry lobbyist Andrew Wheeler as the next administrator of the Environmental Protection Agency in a 52 to 47 vote, largely along party lines."
273,Sen. John Barrasso: The Green New Deal is a big green bomb that will blow a hole in our strong economy,https://video.foxnews.com/v/6008467387001/,Wyoming Republican Sen. John Barrasso says the U.S. economy cannot afford the Green New Deal.
274,"Despite Green New Deal push, climate change not a high priority for people in 2019",/politics/despite-green-new-deal-push-climate-change-not-a-high-priority-for-people-in-2019,"As leading 2020 Dems advocate spending trillions on the Green New Deal, it turns out most Americans are worried about other issues."
275,The Green New Deal and Medicare for all are about to be tested on Capitol Hill,https://video.foxnews.com/v/6006298374001/,Senate Majority Leader Mitch McConnell is set to bring the Green New Deal and Medicare for all to a vote.
276,Feinstein tells kids urging her to support the ‘Green New Deal’ she doesn’t respond to ‘it’s my way or the highway’,https://video.foxnews.com/v/6006156335001/,Doug Schoen and David Avella weigh in on California Democrat Sen. Dianne Feinstein’s exchange with a group of school kids urging her to support the ‘Green New Deal’.
277,Feinstein gets in a heated exchange with a group of students trying to get her to vote for the 'Green New Deal',https://video.foxnews.com/v/6006090149001/,California Democrat Sen. Dianne Feinstein tells the students that there is no way to pay for the 'Green New Deal'.
278,Green New Deal rollout rattles both sides of climate change debate,/politics/even-moderates-skeptical-of-green-new-deals-climate-change-recommendations,Even many Democrats who support a climate change agenda saw the rollout as overreach.
279,Democrats call climate a national emergency while ripping Trump’s border wall declaration,/politics/democrats-could-use-national-emergency-declaration-for-climate-gun-control,"Democrats say border security is not a national emergency, while issues like climate change, opioid addiction and gun violence are."
280,"Schumer fumes over McConnell plan to bring Green New Deal to vote, calls it ‘cynical ploy’",/politics/schumer-fumes-over-mcconnell-plan-to-bring-green-new-deal-to-vote-calls-it-cynical-ploy,"Senate Democratic leader Chuck Schumer on Thursday ripped into Republicans for planning to force a vote on the Green New Deal, calling the plan a ""stunt,"" a ""cheap, cynical ploy"" and ""a game of political gotcha."""
281,"The Green New Deal is already a success, America – Here's why I support it",/opinion/the-green-new-deal-is-already-a-success-america-heres-why-i-support-it,"The Green New Deal is not going to become law as it is currently written, but its immediate impact is inarguable: Washington is talking about climate change."
282,Mitch McConnell wants to put the 'Green New Deal' to a vote in the Senate,https://video.foxnews.com/v/6001741485001/,Senate Majority Leader Mitch McConnell says he wants to give senators the opportunity to go on record about their feelings on the 'Green New Deal.'
283,"Alexandria Ocasio-Cortez calls Green New Deal a 'life and death' issue, attacks GOP on climate change",/politics/alexandria-ocasio-cortez-calls-green-new-deal-a-life-and-death-issue-attacks-gop-on-climate-change,"Rep. Alexandria Ocasio-Cortez ramped up the rhetoric in her push for a Green New Deal, describing it as a “life and death” issue."
284,Are Democrats behind the Green New Deal? Mitch McConnell says the Senate will vote on the proposal,https://video.foxnews.com/v/6001619861001/,Turning Point USA founder Charlie Kirk and Millennial Politics founder Nathan Rubin debate the proposed Green New Deal.
285,"Tomi Lahren: The Democratic Party is absolutely, unarguably out of its mind",/opinion/tomi-lahren-the-democratic-party-is-absolutely-unarguably-out-of-its-mind,"The party of aspiring socialists once referred to as the Democrats have a new plan to kill jobs, capitalism, air travel, and freedom so it’s no shock they had their chief dim bulb unveil it. "
286,Ocasio-Cortez unveils new details about her proposed Green New Deal,https://video.foxnews.com/v/5999961462001/,Climatedepot.com executive editor Marc Morano says that the Green New Deal is an environmentalist wish list from the past 40 years.
287,What will the Green New Deal cost Americans?,https://video.foxnews.com/v/5999834204001/,Climate Hawks Vote co-founder Brad Johnson and Texas Rep. Michael Burgess on the cost of Ocasio-Cortez's Green New Deal.
288,Tucker Carlson: Dems pushing the Green New Deal haven't learned anything about it. Energy matters,/opinion/tucker-carlson-dems-pushing-the-green-new-deal-havent-learned-anything-about-it-energy-matters,Polar vortex reminds us that energy matters - and Dems don't care.
289,"Trump warns Midwest about frigid temps,  asks global warming to 'please come back fast'",/us/trump-warns-midwest-of-freezing-temperatures-asks-global-warming-come-back-fast-we-need-you,"President Donald Trump on Monday mocked climate scientists as he jokingly pleaded for global warming to “come back fast, we need you!” while warning the Midwest of impending freezing temperatures."
290,Stuart Varney: Alexandria Ocasio-Cortez's statement on climate change is mind-boggling!,/opinion/stuart-varney-alexandria-ocasio-cortezs-statement-on-climate-change-is-mind-boggling,"The Greens have a problem: their doomsday scare stories are not galvanizing voters to action and extreme environmental rules and regulations come across as, frankly ridiculous. "
291,Physicist: Don't fall for the argument about 'settled science',/opinion/physicist-dont-fall-for-the-argument-about-settled-science,"I am dismayed to hear that NBC’s “Meet The Press” is actually blaming science for its decision to shut down any intelligent, meaningful discussion about climate change. “We’re not going to give time to climate deniers,” the show’s host recently said, referring to people, including Nobel laureates, who disagree that humans are mostly to blame for altering Earth’s climate. “The science is settled even if political opinion is not.”"
292,Chair of Democrats' new climate-change committee invested in big polluters,/politics/head-of-house-dems-new-climate-change-committee-invested-tens-of-thousands-in-big-polluters,"Florida Democratic Rep. Kathy Castor, whom House Speaker Nancy Pelosi tapped to chair the newly restored House ""climate crisis"" committee, owned investments worth tens of thousands of dollars over several years in two top polluters, federal disclosure records reveal."
293, Is the left attempting to control your daily life through climate change?,https://video.foxnews.com/v/5980770885001/,Climate Depot publisher Marc Morano and End Climate Silence board member Brad Johnson debate the partisan divide of climate change.
294,California is first state to mandate zero-emission bus fleet,/us/california-is-first-state-to-mandate-zero-emission-bus-fleet,"California moved Friday to eliminate climate-changing fossil fuels from its fleet of 12,000 transit buses, enacting a first-in-the-nation mandate that will vastly increase the number of electric buses on the road."
295,More than 130 arrested at Pelosi's Capitol Hill office amid environmental-activist demonstration,/politics/environmental-activists-arrested-pelosi-capitol-hill-office,"U.S. Capitol Police told Fox News 138 people were arrested Monday during demonstrations by Green New Deal supporters at the Capitol Hill office of House Speaker-designate Nancy Pelosi, D-Calif."
296,Liz Peek: Ocasio-Cortez backs green policies that would hurt the poor and cripple our economy,/opinion/liz-peek-ocasio-cortez-backs-green-policies-that-would-hurt-the-poor-and-cripple-our-economy,Does Ms. Ocasio-Cortez really want to impose a near-tripling of electricity costs on Americans?
297,France protests and the 'yellow vests’ deep anger reveal the hypocrisy at the heart of the green agenda,/opinion/france-protests-and-the-yellow-vests-deep-anger-reveal-the-hypocrisy-at-the-heart-of-the-green-agenda,"While the destructive rioting in France should be deplored, the underlying problems that led to this moment should not be ignored."
298,"Carbon dioxide emissions rise in 2018, scientists say",/science/carbon-dioxide-emissions-rise-in-2018-scientists-say,"Carbon dioxide emissions across the world made their largest jump in the past year, rising an estimated 2.7 percent, according to three studies released Wednesday."
299,"Kelsey Grammer, wife Kayte think climate change is exaggerated",/entertainment/kelsey-grammer-wife-kayte-think-climate-change-is-a-hoax,"Kelsey Grammer and wife Kayte don't quite buy into the Fourth National Climate Assessment, which the group says could cause ""growing losses to American infrastructure and property"" and impede the ""rate of economic growth"" in the United States."
300,AP FACT CHECK: 11 Trump climate goofs and 1 correct claim,/us/ap-fact-check-11-trump-climate-goofs-and-1-correct-claim,It's elemental.
301,New Orleans looks underground as parts of city slowly sink,/science/new-orleans-looks-underground-as-parts-of-city-slowly-sink,Researchers are looking to manage the way water flows in and out of New Orleans in an effort to manage the rate at which the city is sinking. It sinks 6-8 mm a year.
302,Al Gore blasts Trump for 'burying' climate report by releasing it on Black Friday,/politics/al-gore-blasts-trump-for-burying-climate-report-by-releasing-it-on-black-friday,Former Vice President Al Gore accused the Trump administration of trying to “bury’ a damning government report that linked global warming to the worsening of natural disasters by quietly releasing the study on Friday.
303,"Climate report warns of grim economic consequences, worsening weather disasters in US",/politics/climate-report-warns-of-grim-economic-consequences-more-weather-disasters-in-us,"The White House on Friday released a federal report that found that the impacts of climate change are being felt across the country, and “extreme weather and climate-related events” are going to worsen in the years to come -- with a significant impact on the economy."
304,Houston skyscrapers may have worsened Hurricane Harvey rain,/us/houston-skyscrapers-may-have-worsened-hurricane-harvey-rain,Two new studies show how humans made recent hurricanes even wetter but in different ways.
305,Ocasio-Cortez joins climate change protesters outside Pelosi’s office during first day on Capitol Hill,/politics/ocasio-cortez-joins-climate-change-protesters-outside-pelosis-office-during-first-day-on-capitol-hill,"Moments after arriving on Capitol Hill for freshman orientation, Rep.-elect Alexandria Ocasio-Cortez, D-N.Y., went to the office of House Minority Leader Nancy Pelosi, D-Calif."
306,"Scientists: Wind, drought worsen fires, not bad management",/us/scientists-wind-drought-worsen-fires-not-bad-management,"Both nature and humans share blame for California's devastating wildfires, but forest management did not play a major role, despite President Donald Trump's claims, fire scientists say."
307,"Death toll rises in California wildfire, matching deadliest",/us/death-toll-rises-in-california-wildfire-matching-deadliest,Sheriff's investigators have begun the agonizing task of scouring through the wreckage of California's most destructive fire on record in search of the dead.
308,The truth about global warming,https://video.foxnews.com/v/5851667173001/,"Dr. Patrick Michaels, director of the Center for the Study of Science at the Cato Institute, provides insight into the debate over climate change and the political games played to create policy."
309,Trump hedges on climate change denial in wake of Hurricane Michael; says 'there is something there',/politics/trump-hedges-on-climate-change-denial-in-wake-of-hurricane-michael-says-there-is-something-there,"President Trump on Monday once again backed off his previous claim that climate change is a hoax, but would not say whether or not he believed it was a manmade problem."
310,Biosphere 2 legacy lives on more than quarter century later,/us/biosphere-2-legacy-lives-on-more-than-quarter-century-later,"They lived for two years and 20 minutes under the glass of a miniature Earth, complete with an ocean, rain forest, desert, grasslands and mangroves."
311,"Fast, furious: How Michael grew into a 155 mph monster",/us/fast-furious-how-michael-grew-into-a-155-mph-monster,"Moist air, warm waters in the Gulf of Mexico, and ideal wind patterns turbocharged Hurricane Michael in the hours before it smacked Florida's Panhandle."
312,Terrifying climate change warning: 12 years until we’re doomed,/science/terrifying-climate-change-warning-12-years-until-were-doomed,"Earth is on track to face devastating consequences of climate change – extreme drought, food shortages and deadly flooding – unless there’s an “unprecedented” effort made to reduce greenhouse gas emissions by 2030, a new United Nations report warns."
313,"Warm waters boosted 2017's major hurricane tally, study says",/us/warm-waters-boosted-2017s-major-hurricane-tally-study-says,"The Atlantic's warmer waters triggered the unusual number of major hurricanes last year, according to a new study that predicts the region could see a couple of extra whopper storms each year by the end of the century."
314,"Florence is nation's second wettest storm, behind Harvey",/us/florence-is-nations-second-wettest-storm-behind-harvey,"Hurricane Florence was the nation's second rainiest storm in 70 years, a top rainfall meteorologist calculated."
315,Scientists: World's warming; expect more intense hurricanes,/us/scientists-worlds-warming-expect-more-intense-hurricanes,A warmer world makes for nastier hurricanes.
316,"WHAT'S HAPPENING: Tree falling in Florence kills mom, baby",/us/whats-happening-tree-falling-in-florence-kills-mom-baby,"It's about the water, not the wind, with Hurricane Florence making an extended stay along the North Carolina coast."
317,A warmer world makes hurricanes wetter and more intense,/us/a-warmer-world-makes-hurricanes-wetter-and-more-intense,Scientists say a warmer world makes for nastier hurricanes.
318,Harrison Ford urges voters to 'stop giving power to people who don't believe in science',/entertainment/harrison-ford-urges-voters-to-stop-giving-power-to-people-who-dont-believe-in-science,Actor Harrison Ford has urged voters to “stop giving power to people who don’t believe in science” in a speech at the Global Climate Action Summit on Thursday. 
319,"'Threat becomes reality': Florence begins days of rain, wind",/us/threat-becomes-reality-florence-begins-days-of-rain-wind,"Time is running short to get out of the way of Hurricane Florence, a monster of a storm that has a region of more than 10 million people in its potentially devastating sights."
320,"After Florence, barrier islands still doomed by rising sea",/us/after-florence-barrier-islands-still-doomed-by-rising-sea,"Even after Hurricane Florence passes, the low-lying barrier islands off the coast of North and South Carolina won't be out of danger."
321,California vs. Trump: New state laws take on climate change and White House energy agenda,/politics/california-vs-trump-new-state-laws-take-on-climate-change-and-white-house-energy-agenda,California Gov. Jerry Brown put his signature on two pieces of legislation over weekend that effectively ban the construction of any new offshore oil and gas pipelines in the state’s waters and thwart a Trump plan to open nearly 1.7 billion acres of coastal waters to drilling.
322,'Not a pretty sight': Hurricane Florence has experts worried,/us/not-a-pretty-sight-hurricane-florence-has-experts-worried,To whip up a monstrous storm like the one chugging for the Carolinas you need a handful of ingredients — and Florence has them all.
323,AP Explains: Why North Carolina is vulnerable to hurricanes,/us/ap-explains-why-north-carolina-is-vulnerable-to-hurricanes,"As Hurricane Florence churns toward the East Coast with catastrophic power, the storm has become a reminder of how vulnerable North Carolina's coast is."
324,Hurricane Florence has ingredients that make experts worry,/us/hurricane-florence-has-ingredients-that-make-experts-worry,"Hurricane Florence, the monstrous storm chugging for the Carolinas, has all the ingredients needed to make experts worry."
325,"Los Angeles, Paris mayors talk climate, homeless, Olympics",/us/los-angeles-paris-mayors-talk-climate-homeless-olympics,The mayors of Paris and Los Angeles met Tuesday ahead of a global climate summit to memorialize the victims of the 9/11 attacks on the U.S. and to talk about the commonalities between the two cities in an increasingly divided world.
326,AP Explains: Why North Carolina is vulnerable to hurricanes,/us/ap-explains-why-north-carolina-is-vulnerable-to-hurricanes,"As Hurricane Florence churns toward the East Coast with catastrophic power, the storm has become a reminder of how vulnerable North Carolina's coast is."
327,"AP Explains: Driven by climate change, fire reshapes US West",/us/ap-explains-driven-by-climate-change-fire-reshapes-us-west,"Wildfires in the U.S. have charred more than 10,000 square miles so far this year, an area larger than the state of Maryland, with large fires still burning in every Western state including many that are not fully contained."
328,"Science Says: Hawaii hurricanes rare, but getting less so",/us/science-says-hawaii-hurricanes-rare-but-getting-less-so,Hurricanes seldom get close to Hawaii and it's even rarer for one of the islands to take a direct hit.
329,Trump EPA overhauls Obama-era regulations for coal-fired power plants,/politics/trump-epa-overhauls-obama-era-regulations-for-coal-fired-power-plants,The Trump administration announced new plans Tuesday to roll back and replace Obama-era regulations on emissions from coal-fired power plants – a move praised by the coal industry as a job saver but panned by critics as a green-light to polluters. 
330,Study: Climate change possible cause of bird species decline,/us/study-climate-change-possible-cause-of-bird-species-decline,"Climate change could be to blame for the collapse of bird populations in the desert along the Nevada-California border, scientists said."
331,Science Says: Hotter weather turbocharges US West wildfires,/us/science-says-hotter-weather-turbocharges-us-west-wildfires,"As temperatures rise in the U.S. West, so do the flames."
332,Northern California blazes now largest in state history,/us/northern-california-blazes-now-largest-in-state-history,"Twin wildfires fueled by dry vegetation and hot, windy weather have continued to grow in Northern California."
333,"Experts say urban sprawl, climate change hike wildfire risk",/us/experts-say-urban-sprawl-climate-change-hike-wildfire-risk,A fire that destroyed neighborhoods in the Northern California city of Redding underscores a new reality in the state: Urban areas are increasingly vulnerable to wildfires.
334,US cuts carbon emissions more than foreign nations that criticize Trump environmental policies,/opinion/us-cuts-carbon-emissions-more-than-foreign-nations-that-criticize-trump-environmental-policies,"When President Trump announced his plan to pull the United States out of the Paris Climate Accords in June 2017, the howling cries from left-wing environmentalists could be heard across the globe."
335,"Science Says: Record heat, fires worsened by climate change",/us/science-says-record-heat-fires-worsened-by-climate-change,"Heat waves are setting all-time temperature records across the globe, again."
336,California city OKs jail time for defying plastic straw ban,/politics/california-city-oks-jail-time-for-defying-plastic-straw-ban,"A California coastal city has become the latest municipality to ban plastic straws, enacting what is potentially the strictest plastic prohibition in the country."
337,California meets greenhouse gas reduction goal years early,/us/california-meets-greenhouse-gas-reduction-goal-years-early,"Officials say California greenhouse gas emissions have fallen below 1990 levels, putting the state well on its way toward meeting long-term goals to fight climate change."
338,"Allergies, glaciers, and pikas: climate change in action",/us/allergies-glaciers-and-pikas-climate-change-in-action,"You don't just feel the heat of global warming, you can see it in action all around."
339,"Berkeley declares 'climate emergency' worse than World War II, demands 'humane' population control",/politics/berkeley-declares-climate-emergency-worse-than-world-war-ii-demands-humane-population-control,"In a sweeping political resolution,"
